OrderID,CustomerID,RestaurantID,OrderDate,TotalAmount
O1298,C1521,R134,2026-01-13,870
O2753,C876,R231,2026-01-13,420
O2881,C842,R153,2026-01-13,200
O2910,C1123,R107,2026-01-13,240
O2976,C947,R106,2026-01-13,760
O3307,C1079,R206,2026-01-13,300
O4297,C1208,R111,2026-01-13,390
O531,C1386,R215,2026-01-14,1170
O689,C262,R182,2026-01-14,140
O1266,C861,R230,2026-01-14,780
O1938,C1662,R209,2026-01-14,140
O2520,C958,R103,2026-01-14,600
O2651,C599,R211,2026-01-14,220
O2787,C1329,R179,2026-01-14,630
O3060,C832,R130,2026-01-14,410
O3350,C485,R136,2026-01-14,1760
O3697,C995,R208,2026-01-14,340
O3746,C531,R179,2026-01-14,230
O830,C1539,R134,2026-01-15,690
O1450,C1155,R218,2026-01-15,490
O1730,C956,R203,2026-01-15,790
O2419,C1313,R243,2026-01-15,200
O2759,C1258,R120,2026-01-15,470
O3796,C855,R119,2026-01-15,480
O4098,C1219,R201,2026-01-15,620
O536,C814,R175,2026-01-16,440
O1652,C312,R119,2026-01-16,640
O2310,C667,R167,2026-01-16,1100
O2653,C968,R203,2026-01-16,740
O3991,C1681,R173,2026-01-16,290
O1129,C1615,R207,2026-01-17,1090
O1270,C744,R146,2026-01-17,420
O2209,C1655,R123,2026-01-17,560
O2284,C1612,R236,2026-01-17,1200
O2363,C399,R112,2026-01-17,510
O2894,C1560,R114,2026-01-17,180
O722,C645,R227,2026-01-18,720
O1149,C1277,R220,2026-01-18,860
O1281,C1380,R232,2026-01-18,600
O1593,C852,R144,2026-01-18,920
O2188,C1106,R112,2026-01-18,260
O2306,C720,R142,2026-01-18,320
O2376,C1645,R241,2026-01-18,690
O2971,C499,R195,2026-01-18,570
O3500,C1556,R211,2026-01-18,550
O3558,C1031,R174,2026-01-18,1180
O4201,C630,R174,2026-01-18,950
O547,C907,R246,2026-01-19,550
O731,C1030,R118,2026-01-19,360
O1294,C1684,R206,2026-01-19,590
O2034,C1163,R145,2026-01-19,560
O2086,C1698,R191,2026-01-19,680
O2730,C535,R158,2026-01-19,810
O2741,C1375,R141,2026-01-19,540
O2798,C1344,R210,2026-01-19,1480
O3159,C369,R136,2026-01-19,760
O3263,C336,R201,2026-01-19,470
O3560,C1521,R180,2026-01-19,1240
O925,C1448,R233,2026-01-20,290
O1489,C529,R157,2026-01-20,1210
O2347,C947,R115,2026-01-20,750
O2542,C416,R234,2026-01-20,190
O3589,C1540,R114,2026-01-20,740
O4146,C1258,R143,2026-01-20,370
O814,C1216,R141,2026-01-21,1020
O1069,C946,R148,2026-01-21,740
O1587,C846,R116,2026-01-21,410
O1633,C309,R104,2026-01-21,200
O2053,C995,R103,2026-01-21,420
O3316,C1426,R247,2026-01-21,1020
O3397,C783,R200,2026-01-21,1000
O3591,C1668,R219,2026-01-21,1080
O3734,C868,R238,2026-01-21,820
O4320,C288,R163,2026-01-21,1400
O562,C1290,R123,2026-01-22,900
O902,C1198,R145,2026-01-22,1280
O1219,C760,R197,2026-01-22,160
O1277,C1166,R186,2026-01-22,740
O1358,C546,R176,2026-01-22,800
O1662,C224,R126,2026-01-22,330
O1967,C1215,R197,2026-01-22,420
O2451,C1013,R147,2026-01-22,180
O2607,C1458,R143,2026-01-22,220
O2855,C1454,R214,2026-01-22,910
O3724,C401,R234,2026-01-22,700
O3755,C239,R136,2026-01-22,1020
O3766,C612,R153,2026-01-22,260
O4216,C1228,R101,2026-01-22,800
O4224,C211,R131,2026-01-22,240
O833,C762,R151,2026-01-23,1160
O1058,C714,R124,2026-01-23,710
O1410,C1427,R180,2026-01-23,140
O1861,C562,R113,2026-01-23,630
O2571,C1037,R146,2026-01-23,690
O2669,C1225,R228,2026-01-23,730
O3008,C571,R146,2026-01-23,390
O3137,C1134,R151,2026-01-23,920
O3237,C1362,R101,2026-01-23,540
O3894,C1343,R245,2026-01-23,130
O4253,C1479,R142,2026-01-23,830
O508,C930,R217,2026-01-24,240
O868,C638,R208,2026-01-24,600
O891,C599,R141,2026-01-24,860
O1024,C1364,R245,2026-01-24,310
O1434,C930,R103,2026-01-24,300
O1519,C1457,R184,2026-01-24,890
O1722,C1239,R240,2026-01-24,1260
O1768,C1275,R225,2026-01-24,1080
O2597,C1213,R108,2026-01-24,390
O2953,C557,R107,2026-01-24,580
O3357,C572,R109,2026-01-24,200
O3559,C470,R112,2026-01-24,730
O3622,C1457,R127,2026-01-24,530
O3687,C1673,R178,2026-01-24,450
O440,C1441,R134,2026-01-25,1130
O1492,C651,R175,2026-01-25,720
O1653,C410,R216,2026-01-25,1240
O2468,C1057,R106,2026-01-25,330
O426,C566,R132,2026-01-26,390
O923,C398,R168,2026-01-26,220
O2132,C744,R129,2026-01-26,390
O2186,C745,R149,2026-01-26,240
O2660,C1355,R218,2026-01-26,540
O2927,C962,R184,2026-01-26,190
O3011,C726,R135,2026-01-26,1990
O3854,C242,R234,2026-01-26,650
O4356,C1621,R184,2026-01-26,750
O861,C1672,R113,2026-01-27,420
O1901,C603,R207,2026-01-27,560
O1955,C966,R226,2026-01-27,500
O1956,C677,R153,2026-01-27,140
O2079,C973,R188,2026-01-27,1840
O2125,C1005,R123,2026-01-27,650
O2245,C1076,R106,2026-01-27,260
O2251,C252,R242,2026-01-27,730
O2796,C589,R132,2026-01-27,90
O3243,C602,R169,2026-01-27,280
O3474,C1200,R110,2026-01-27,870
O3840,C1162,R173,2026-01-27,1120
O4186,C908,R125,2026-01-27,520
O4244,C412,R234,2026-01-27,1090
O4400,C406,R166,2026-01-27,340
O564,C1600,R214,2026-01-28,950
O849,C1218,R241,2026-01-28,1050
O1029,C274,R234,2026-01-28,260
O1117,C1402,R241,2026-01-28,690
O1785,C792,R119,2026-01-28,370
O2297,C201,R217,2026-01-28,380
O2519,C1591,R129,2026-01-28,710
O3300,C679,R200,2026-01-28,440
O3413,C328,R219,2026-01-28,800
O431,C1251,R158,2026-01-29,620
O937,C813,R117,2026-01-29,1020
O1232,C1186,R104,2026-01-29,270
O1574,C1517,R241,2026-01-29,870
O2104,C475,R196,2026-01-29,160
O2110,C1020,R210,2026-01-29,1170
O2287,C606,R153,2026-01-29,1120
O2574,C437,R133,2026-01-29,410
O2627,C856,R250,2026-01-29,680
O3504,C1517,R195,2026-01-29,920
O420,C330,R132,2026-01-30,200
O2628,C274,R206,2026-01-30,530
O2997,C718,R184,2026-01-30,830
O3081,C1304,R221,2026-01-30,860
O3296,C555,R121,2026-01-30,690
O3656,C1519,R132,2026-01-30,920
O3938,C941,R242,2026-01-30,260
O1514,C1459,R121,2026-01-31,850
O1559,C253,R211,2026-01-31,910
O1677,C1225,R110,2026-01-31,780
O1801,C652,R178,2026-01-31,500
O1872,C1394,R233,2026-01-31,1030
O1912,C1593,R136,2026-01-31,600
O2590,C881,R141,2026-01-31,240
O2864,C1573,R238,2026-01-31,540
O3097,C520,R221,2026-01-31,1110
O3106,C1360,R133,2026-01-31,500
O3700,C955,R182,2026-01-31,560
O735,C1544,R206,2026-02-01,590
O1396,C526,R218,2026-02-01,270
O2147,C937,R137,2026-02-01,510
O2420,C1206,R219,2026-02-01,840
O3132,C741,R201,2026-02-01,380
O3906,C534,R169,2026-02-01,1050
O4076,C291,R120,2026-02-01,1040
O4085,C929,R133,2026-02-01,550
O567,C939,R188,2026-02-02,1460
O884,C1609,R135,2026-02-02,2600
O944,C1317,R198,2026-02-02,970
O958,C278,R134,2026-02-02,650
O1254,C391,R107,2026-02-02,1280
O1485,C1072,R150,2026-02-02,250
O1635,C242,R219,2026-02-02,1390
O1786,C1368,R123,2026-02-02,590
O2286,C1020,R224,2026-02-02,440
O2841,C751,R173,2026-02-02,770
O3070,C835,R243,2026-02-02,260
O3244,C1156,R190,2026-02-02,520
O3255,C248,R134,2026-02-02,330
O3873,C920,R210,2026-02-02,600
O4360,C1193,R129,2026-02-02,920
O4375,C521,R189,2026-02-02,960
O862,C398,R183,2026-02-03,300
O3256,C208,R192,2026-02-03,890
O3659,C1397,R146,2026-02-03,390
O3716,C1216,R191,2026-02-03,880
O4194,C1100,R109,2026-02-03,460
O570,C356,R140,2026-02-04,510
O764,C826,R139,2026-02-04,480
O875,C1469,R219,2026-02-04,570
O1007,C1411,R233,2026-02-04,320
O1992,C432,R168,2026-02-04,910
O2020,C761,R103,2026-02-04,810
O3131,C1571,R197,2026-02-04,510
O4372,C1681,R192,2026-02-04,1120
O684,C893,R224,2026-02-05,640
O802,C750,R220,2026-02-05,1160
O1134,C381,R221,2026-02-05,590
O2005,C1523,R120,2026-02-05,980
O2062,C514,R134,2026-02-05,940
O2178,C1657,R221,2026-02-05,620
O3165,C619,R142,2026-02-05,510
O3568,C236,R203,2026-02-05,400
O4155,C1096,R174,2026-02-05,220
O685,C1475,R121,2026-02-06,700
O1452,C713,R194,2026-02-06,660
O2640,C1551,R114,2026-02-06,180
O2790,C1234,R227,2026-02-06,240
O2828,C1116,R158,2026-02-06,1080
O2939,C438,R142,2026-02-06,480
O2985,C1567,R246,2026-02-06,520
O3047,C1147,R174,2026-02-06,680
O3867,C273,R140,2026-02-06,600
O4104,C228,R211,2026-02-06,1050
O1436,C916,R232,2026-02-07,600
O1551,C1225,R247,2026-02-07,520
O1607,C928,R220,2026-02-07,620
O2320,C1346,R241,2026-02-07,510
O2549,C809,R119,2026-02-07,160
O2581,C1507,R154,2026-02-07,290
O2914,C1501,R109,2026-02-07,900
O3592,C1584,R217,2026-02-07,340
O3704,C565,R120,2026-02-07,220
O4002,C619,R171,2026-02-07,690
O4086,C1331,R178,2026-02-07,460
O593,C483,R236,2026-02-08,170
O1560,C347,R151,2026-02-08,680
O1825,C370,R194,2026-02-08,480
O2026,C1177,R244,2026-02-08,910
O3434,C1073,R192,2026-02-08,550
O3663,C410,R211,2026-02-08,1270
O3861,C1406,R249,2026-02-08,500
O3935,C1220,R104,2026-02-08,670
O4199,C1515,R225,2026-02-08,1690
O525,C1676,R218,2026-02-09,440
O794,C1441,R132,2026-02-09,1330
O970,C785,R168,2026-02-09,790
O1312,C1167,R165,2026-02-09,880
O1889,C1559,R120,2026-02-09,460
O2017,C1403,R116,2026-02-09,1600
O2783,C563,R214,2026-02-09,400
O3442,C656,R127,2026-02-09,340
O3601,C312,R140,2026-02-09,80
O3785,C298,R183,2026-02-09,690
O3872,C1184,R181,2026-02-09,1640
O4383,C437,R197,2026-02-09,260
O1513,C402,R213,2026-02-10,520
O2522,C308,R207,2026-02-10,560
O2537,C1074,R147,2026-02-10,460
O2541,C761,R118,2026-02-10,120
O2683,C860,R238,2026-02-10,330
O3836,C630,R208,2026-02-10,1060
O1525,C831,R173,2026-02-11,280
O1533,C560,R118,2026-02-11,480
O1850,C250,R230,2026-02-11,780
O2162,C438,R158,2026-02-11,1310
O2256,C1199,R153,2026-02-11,540
O2802,C1156,R228,2026-02-11,360
O2812,C368,R204,2026-02-11,1020
O3878,C503,R163,2026-02-11,500
O3880,C1661,R169,2026-02-11,1050
O4050,C439,R134,2026-02-11,560
O500,C927,R105,2026-02-12,1520
O561,C1356,R164,2026-02-12,230
O1510,C1479,R139,2026-02-12,840
O2144,C1534,R156,2026-02-12,1090
O3890,C1548,R241,2026-02-12,180
O4010,C1596,R231,2026-02-12,580
O4263,C1324,R177,2026-02-12,1040
O1005,C1689,R242,2026-02-13,700
O1019,C552,R179,2026-02-13,460
O1247,C985,R146,2026-02-13,800
O1430,C1314,R117,2026-02-13,1150
O1936,C838,R235,2026-02-13,840
O2326,C1091,R112,2026-02-13,1130
O2757,C486,R163,2026-02-13,800
O3075,C1467,R159,2026-02-13,290
O3543,C465,R248,2026-02-13,420
O4311,C1461,R173,2026-02-13,760
O1054,C364,R203,2026-02-14,360
O2532,C1133,R240,2026-02-14,390
O2722,C1580,R229,2026-02-14,140
O3239,C1543,R186,2026-02-14,200
O3751,C275,R163,2026-02-14,500
O3998,C1291,R109,2026-02-14,130
O1062,C805,R125,2026-02-15,360
O1303,C1590,R245,2026-02-15,590
O1374,C330,R188,2026-02-15,1370
O1693,C862,R104,2026-02-15,700
O2253,C1134,R156,2026-02-15,1190
O2845,C1028,R234,2026-02-15,580
O4125,C240,R221,2026-02-15,700
O4127,C714,R151,2026-02-15,260
O503,C668,R206,2026-02-16,460
O1885,C911,R188,2026-02-16,1650
O2217,C1294,R101,2026-02-16,430
O2999,C1172,R150,2026-02-16,400
O3407,C381,R118,2026-02-16,280
O3639,C1549,R243,2026-02-16,750
O3970,C1479,R214,2026-02-16,420
O4072,C1059,R191,2026-02-16,610
O769,C227,R139,2026-02-17,620
O1380,C643,R147,2026-02-17,250
O2645,C409,R117,2026-02-17,390
O2736,C837,R201,2026-02-17,630
O4077,C651,R231,2026-02-17,790
O1767,C1634,R120,2026-02-18,620
O2011,C903,R173,2026-02-18,1150
O2230,C1179,R223,2026-02-18,650
O2312,C1517,R201,2026-02-18,400
O2615,C299,R126,2026-02-18,420
O2848,C1322,R146,2026-02-18,210
O3066,C364,R176,2026-02-18,700
O3317,C706,R184,2026-02-18,1290
O3585,C371,R197,2026-02-18,480
O3648,C1112,R209,2026-02-18,1040
O4159,C613,R138,2026-02-18,340
O4225,C1263,R109,2026-02-18,720
O4247,C874,R247,2026-02-18,370
O532,C1453,R150,2026-02-19,790
O756,C911,R201,2026-02-19,460
O997,C1077,R120,2026-02-19,220
O1365,C1646,R248,2026-02-19,1110
O2024,C1139,R111,2026-02-19,410
O2101,C964,R118,2026-02-19,820
O2203,C243,R240,2026-02-19,470
O2250,C1659,R102,2026-02-19,340
O2545,C609,R194,2026-02-19,660
O2654,C1534,R236,2026-02-19,600
O3116,C1382,R198,2026-02-19,100
O3166,C329,R102,2026-02-19,200
O3830,C1092,R157,2026-02-19,610
O4317,C374,R172,2026-02-19,400
O1017,C1067,R141,2026-02-20,460
O1022,C760,R235,2026-02-20,140
O2008,C349,R209,2026-02-20,140
O2226,C849,R234,2026-02-20,510
O2372,C1217,R125,2026-02-20,370
O2602,C1624,R233,2026-02-20,260
O2822,C523,R190,2026-02-20,360
O4291,C494,R144,2026-02-20,950
O4340,C594,R185,2026-02-20,660
O1128,C1434,R218,2026-02-21,810
O1918,C267,R153,2026-02-21,770
O1943,C1677,R169,2026-02-21,750
O2448,C1146,R145,2026-02-21,890
O2561,C770,R135,2026-02-21,360
O3429,C1124,R215,2026-02-21,510
O3610,C890,R141,2026-02-21,340
O3895,C1495,R142,2026-02-21,120
O4069,C597,R151,2026-02-21,770
O4100,C981,R228,2026-02-21,590
O4319,C1350,R215,2026-02-21,90
O975,C1119,R165,2026-02-22,440
O2334,C872,R219,2026-02-22,1340
O2480,C1278,R171,2026-02-22,360
O4102,C476,R181,2026-02-22,1040
O1470,C450,R170,2026-02-23,1040
O2073,C1525,R210,2026-02-23,910
O2210,C1612,R231,2026-02-23,230
O2917,C245,R124,2026-02-23,1380
O3051,C430,R220,2026-02-23,860
O3147,C1247,R180,2026-02-23,100
O3422,C1216,R250,2026-02-23,560
O3650,C647,R225,2026-02-23,1130
O3668,C854,R182,2026-02-23,500
O3732,C1278,R133,2026-02-23,710
O4099,C1117,R186,2026-02-23,1380
O904,C645,R219,2026-02-24,430
O1823,C834,R211,2026-02-24,1270
O1898,C1429,R242,2026-02-24,1180
O3012,C822,R118,2026-02-24,1040
O3053,C1310,R176,2026-02-24,360
O3282,C434,R216,2026-02-24,600
O3778,C455,R214,2026-02-24,210
O2046,C1391,R193,2026-02-25,950
O2596,C357,R138,2026-02-25,410
O3451,C342,R219,2026-02-25,1100
O3973,C499,R179,2026-02-25,480
O4189,C728,R161,2026-02-25,1010
O408,C1502,R177,2026-02-26,230
O612,C693,R126,2026-02-26,550
O1944,C965,R250,2026-02-26,1200
O2202,C1423,R169,2026-02-26,1200
O2772,C1644,R154,2026-02-26,590
O2972,C1623,R167,2026-02-26,380
O3036,C1264,R214,2026-02-26,1100
O3058,C1069,R104,2026-02-26,870
O4143,C300,R163,2026-02-26,600
O481,C623,R231,2026-02-27,280
O516,C497,R117,2026-02-27,800
O1424,C273,R140,2026-02-27,1180
O1987,C645,R173,2026-02-27,970
O2030,C919,R152,2026-02-27,360
O2908,C1432,R148,2026-02-27,520
O3493,C386,R172,2026-02-27,860
